2015-08-06 06:52:22,335 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.springframework.samples:01bankapp-without-spring:0.0.1-SNAPSHOT @ D:\way2learn\courses\spring-way2learn\spring-basic-ws\01bankapp-without-spring\pom.xml.
2015-08-08 05:02:07,002 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-08 05:02:07,002 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\way2learn\courses\spring-way2learn\spring-basic-ws\01bankapp-without-spring\src\test\resources
2015-08-08 05:03:45,540 [Worker-21] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.springframework.samples:01bankapp-without-spring:0.0.1-SNAPSHOT @ D:\way2learn\courses\spring-way2learn\spring-basic-ws\01bankapp-without-spring\pom.xml.
2015-08-08 05:03:45,885 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-08 05:03:45,886 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-08 05:03:45,888 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-08 05:03:45,889 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\way2learn\courses\spring-way2learn\spring-basic-ws\01bankapp-without-spring\src\test\resources
2015-08-08 05:03:47,478 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-08 05:03:47,479 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-08 05:03:47,481 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-08 05:03:47,481 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\way2learn\courses\spring-way2learn\spring-basic-ws\01bankapp-without-spring\src\test\resources
2015-08-08 05:03:59,251 [Worker-23] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2015-08-08 05:03:59,697 [Worker-23] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.springframework.samples:01bankapp-without-spring:0.0.1-SNAPSHOT @ D:\way2learn\courses\spring-way2learn\spring-basic-ws\01bankapp-without-spring\pom.xml.
2015-08-08 05:03:59,972 [Worker-23] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /01bankapp-without-spring/src/main/java
2015-08-08 05:03:59,973 [Worker-23] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /01bankapp-without-spring/src/main/resources
2015-08-08 05:03:59,987 [Worker-23] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /01bankapp-without-spring/src/test/java
2015-08-08 05:04:00,917 [Worker-23] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2015-08-08 05:04:01,328 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-08 05:04:01,329 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-08 05:04:01,331 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-08 05:04:01,332 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\way2learn\courses\spring-way2learn\spring-basic-ws\01bankapp-without-spring\src\test\resources
